playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543690","null","Marion Grice","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","3.0168","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","6.3157","null",
"2550233","null","Rajion Neal","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2550235","null","Roosevelt Nix","RB","PIT","RB","PIT","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2550270","null","Nikita Whitlock","RB","NYG","RB","NYG","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","DEN","RB","DEN","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2550596","null","Darrin Reaves","RB","KC","RB","KC","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2550633","null","Senorise Perry","RB","CHI","RB","CHI","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","2.9418","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","6.9806","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2552634","null","Joey Iosefa","RB","NE","RB","NE","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","IND","RB","IND","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2553618","null","Brandon Wegher","RB","CAR","RB","CAR","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2553660","null","Akeem Hunt","RB","HOU","RB","HOU","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","ATL","RB","ATL","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2553743","null","Rod Smith","RB","DAL","RB","DAL","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","null","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","14.807","null",
"2553867","null","Mack Brown","RB","WAS","RB","WAS","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","12.3537","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","-132.2667","0","null","null","671","131","null","null","0","null","null","0","0","0","11.9522","null",
"2556466","null","Peyton Barber","RB","TB","RB","TB","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","NYG","RB","NYG","-132.2667","0","null","null","671","131","null","null","0","null","null","null","0","0","null","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","-132.2667","0","null","null","671","131","null","null","null","null","null","0","0","0","null","null",
"2533444","null","Randy Bullock","K","NYJ","K","NYJ","-149.9","8.7","null","null","753","33","null","null","8.7","null","null","null","8.7","8.7","null","null",
"2504162","null","Shayne Graham","K","ATL","K","ATL","-158.6","0","null","null","754","34","null","null","0","null","null","0","0","0","null","null",
"2506063","null","Josh Scobee","K","FA","K","FA","-158.6","0","null","null","754","34","null","null","0","null","null","null","0","0","9.9467","null",
"2506149","null","Shaun Suisham","K","FA","K","FA","-158.6","0","null","null","754","34","null","null","0","null","null","null","0","0","null","null",
"2507463","null","Connor Barth","K","NO","K","NO","-158.6","0","null","null","754","34","null","null","0","null","null","0","0","0","6.6884","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","-158.6","0","null","203.5","754","34","null","null","0","null","null","0","0","0","6.6884","null",
"2542060","null","Jordan Gay","K","BUF","K","BUF","-158.6","0","null","null","754","34","null","null","0","null","null","0","0","0","null","null",
"2543533","null","Patrick Murray","K","CLE","K","CLE","-158.6","0","null","null","754","34","null","null","0","null","null","0","0","0","6.6884","null",
"2543781","null","Zach Hocker","K","CIN","K","CIN","-158.6","0","null","null","754","34","null","null","0","null","null","0","0","0","1.4076","null",
"2553576","null","Tom Obarski","K","NYG","K","NYG","-158.6","0","null","null","754","34","null","null","null","null","null","null","0","0","null","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","-190.7367","78.16","null","220.1","763","34","null","null","40.405","null","null","0","78.16","78.16","3.1922","null",
"2505076","null","Josh McCown","QB","CLE","QB","CLE","-228.3467","40.55","null","227","764","35","null","null","9.12","null","null","0","40.55","40.55","2.9598","null",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","-233.9367","34.96","null","227.2","765","36","null","null","11.05","null","null","0","34.96","34.96","3.6517","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","-240.9967","27.9","null","242.7","766","37","null","null","10.295","null","null","0","27.9","27.9","7.8695","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","-248.9767","19.92","null","217.5","767","38","null","null","8.255","null","null","0","19.92","19.92","6.0029","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","-253.6067","15.29","null","213.9","768","39","null","null","7.469","null","null","0","15.29","15.29","5.2741","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","-260.8567","8.04","null","null","769","40","null","null","2.01","null","null","0","8.04","8.04","6.4626","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","-261.2947","7.602","null","263.3","770","41","null","null","3.334","null","null","0","7.602","7.602","4.1688","null",
"497123","null","Colt McCoy","QB","WAS","QB","WAS","-264.4387","4.458","null","null","771","42","null","null","0.527","null","null","0","4.458","4.458","5.101","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","-264.8187","4.078","null","null","772","43","null","null","0.372","null","null","0","4.078","4.078","11.4294","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","-265.1127","3.784","null","null","773","44","null","null","0.223","null","null","0","3.784","3.784","5.5457","null",
"81294","null","Brian Hoyer","QB","CHI","QB","CHI","-265.2687","3.628","null","340.5","774","45","null","null","0.161","null","null","0","3.628","3.628","4.7152","null",
"2507282","null","Matt Moore","QB","MIA","QB","MIA","-265.4027","3.494","null","null","775","46","null","null","0.061","null","null","0","3.494","3.494","4.0093","null",
"252","null","Chad Henne","QB","JAC","QB","JAC","-265.4567","3.44","null","null","776","47","null","null","0.041","null","null","0","3.44","3.44","4.2734","null",
"2505982","null","Matt Schaub","QB","ATL","QB","ATL","-265.4707","3.426","null","null","777","48","null","null","0.124","null","null","0","3.426","3.426","5.5151","null",
"2504833","null","Shaun Hill","QB","MIN","QB","MIN","-265.5247","3.372","null","null","778","49","null","null","0.196","null","null","0","3.372","3.372","3.8791","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","-265.6647","3.232","null","null","779","50","null","null","0.144","null","null","0","3.232","3.232","5.5147","null",
"2543605","null","Zach Mettenberger","QB","SD","QB","SD","-265.7767","3.12","null","null","780","51","null","null","0.11","null","null","0","3.12","3.12","3.9005","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","-265.8407","3.056","null","null","781","52","null","null","0.143","null","null","0","3.056","3.056","11.3841","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","-265.9327","2.964","null","null","782","53","null","null","0.151","null","null","0","2.964","2.964","4.1736","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","-266.0347","2.862","null","null","783","54","null","null","0.154","null","null","0","2.862","2.862","3.5035","null",
"2506053","null","Luke McCown","QB","NO","QB","NO","-266.1327","2.764","null","null","784","55","null","null","0.143","null","null","0","2.764","2.764","3.7103","null",
"2506481","null","Dan Orlovsky","QB","DET","QB","DET","-266.2447","2.652","null","null","785","56","null","null","0.109","null","null","0","2.652","2.652","5.0681","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","-266.3067","2.59","null","null","786","57","null","null","0.103","null","null","0","2.59","2.59","5.7267","null",
"2495748","null","Drew Stanton","QB","ARI","QB","ARI","-266.4007","2.496","null","null","787","58","null","null","0.051","null","null","0","2.496","2.496","4.4578","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","-266.4187","2.478","null","null","788","59","null","null","0.2","null","null","0","2.478","2.478","5.6575","null",
"2495425","null","Scott Tolzien","QB","IND","QB","IND","-266.4847","2.412","null","null","789","60","null","null","0.308","null","null","0","2.412","2.412","6.9487","null",
"2495443","null","Ryan Mallett","QB","BAL","QB","BAL","-266.7527","2.144","null","null","790","61","null","null","0.084","null","null","0","2.144","2.144","4.7342","null",
"2506546","null","Derek Anderson","QB","CAR","QB","CAR","-266.8327","2.064","null","null","791","62","null","null","0.02","null","null","0","2.064","2.064","3.221","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","-266.8407","2.056","null","null","792","63","null","null","0.059","null","null","0","2.056","2.056","11.2104","null",
"81284","null","Chase Daniel","QB","PHI","QB","PHI","-266.8647","2.032","null","null","793","64","null","null","0.117","null","null","0","2.032","2.032","3.323","null",
"79858","null","Mark Sanchez","QB","DEN","QB","DEN","-266.9347","1.962","null","236.8","794","65","null","null","1.028","null","null","0","1.962","1.962","5.0557","null",
"2532842","null","Nick Foles","QB","FA","QB","FA","-267.0287","1.868","null","null","795","66","null","null","1.868","null","null","null","1.868","1.868","5.2693","null",
"264","null","Josh Johnson","QB","BAL","QB","BAL","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"367","null","Matt Flynn","QB","NO","QB","NO","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","3.005","null",
"79557","null","Josh Freeman","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","3.088","null",
"497108","null","Jimmy Clausen","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"497121","null","Thad Lewis","QB","SF","QB","SF","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"1037347","null","Joe Webb","QB","CAR","QB","CAR","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","6.3603","null",
"2495215","null","Christian Ponder","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","3.8774","null",
"2495838","null","Bruce Gradkowski","QB","PIT","QB","PIT","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","3.7085","null",
"2495863","null","Tarvaris Jackson","QB","SEA","QB","SEA","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","2.8803","null",
"2495974","null","Charlie Whitehurst","QB","IND","QB","IND","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","2.7764","null",
"2504531","null","Michael Vick","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","3.1296","null",
"2506562","null","Matt Cassel","QB","TEN","QB","TEN","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","4.7216","null",
"2506895","null","Kellen Clemens","QB","SD","QB","SD","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","3.6565","null",
"2508123","null","T.J. Yates","QB","HOU","QB","HOU","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","4.5006","null",
"2532917","null","Kellen Moore","QB","DAL","QB","DAL","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","5.3646","null",
"2532970","null","Brandon Weeden","QB","HOU","QB","HOU","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","5.4601","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2534889","null","Matt Simms","QB","ATL","QB","ATL","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2536006","null","Matt Blanchard","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"2539258","null","Zac Dysert","QB","MIA","QB","MIA","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","2.8433","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2540263","null","Sean Renfree","QB","ATL","QB","ATL","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","2.9659","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2543767","null","Logan Thomas","QB","NYG","QB","NYG","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","4.4175","null",
"2543784","null","Keith Wenning","QB","CIN","QB","CIN","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","IND","QB","IND","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","null","null",
"2550410","null","Dustin Vaughan","QB","DAL","QB","DAL","-268.8967","0","null","null","796","67","null","null","0","null","null","null","0","0","null","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","7.269","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","8.9449","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","8.3471","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","8.8496","null",
"2555263","null","Kevin Hogan","QB","KC","QB","KC","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","6.6771","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","-268.8967","0","null","null","796","67","null","null","0","null","null","0","0","0","8.7555","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","-268.8967","0","null","null","796","67","null","null","null","null","null","0","0","0","8.3942","null",
