"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16649-24891","RB","Chris","Thompson","7.650000254313151","6","4900","WAS@DET","WAS","DET","","","",""
"16649-45723","TE","Crockett","Gillmore","3.4200000762939453","5","4800","BAL@NYJ","BAL","NYJ","","","",""
"16649-30261","K","Caleb","Sturgis","10.8","5","4800","MIN@PHI","PHI","MIN","","","",""
"16649-40669","WR","Tyler","Boyd","5.283333460489909","6","4800","CLE@CIN","CIN","CLE","","","",""
"16649-25775","TE","Clive","Walford","5.7","5","4800","OAK@JAC","OAK","JAC","","","",""
"16649-12550","D","Seattle","Seahawks","8","5","4800","SEA@ARI","SEA","ARI","","","",""
"16649-12555","D","Baltimore","Ravens","8","6","4800","BAL@NYJ","BAL","NYJ","","","",""
"16649-33714","K","Cairo","Santos","8.4","5","4800","NO@KC","KC","NO","","","",""
"16649-31207","TE","C.J.","Uzomah","4.633333206176758","6","4800","CLE@CIN","CIN","CLE","","","",""
"16649-39427","WR","Quinton","Patton","4.233333269755046","6","4800","TB@SF","SF","TB","","","",""
"16649-33691","RB","Orleans","Darkwa","6.324999809265137","4","4800","NYG@LA","NYG","LA","","","",""
"16649-16923","TE","Austin","Seferian-Jenkins","4.866666793823242","3","4800","BAL@NYJ","NYJ","BAL","Q","Ankle","",""
"16649-24589","WR","Jaron","Brown","5.033333460489909","6","4800","SEA@ARI","ARI","SEA","Q","Knee","",""
"16649-21123","TE","Larry","Donnell","5.349999904632568","4","4800","NYG@LA","NYG","LA","","","",""
