"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16651-31703","RB","Malcolm","Johnson","0.625","4","4500","CLE@CIN","CLE","CIN","","","",""
"16651-45791","WR","Rashard","Higgins","0.4749999940395355","4","4500","CLE@CIN","CLE","CIN","","","",""
"16651-32185","RB","Zach","Line","0.30000001192092896","2","4500","MIN@PHI","MIN","PHI","","","",""
"16651-32674","TE","Jace","Amaro","7.400000095367432","1","4500","IND@TEN","TEN","IND","NA","Coach's decision","",""
"16651-28311","TE","MarQueis","Gray","4.800000190734863","2","4500","BUF@MIA","MIA","BUF","","","",""
"16651-22920","TE","Derek","Carrier","2.600000034679066","11","4500","WAS@DET","WAS","DET","NA","Knee","",""
"16651-10354","RB","Marcel","Reece","4.233333333333333","15","4500","OAK@JAC","OAK","JAC","","","",""
"16651-14268","RB","Stevan","Ridley","1.350000023841858","8","4500","IND@TEN","IND","TEN","","","",""
"16651-34288","WR","Rannell","Hall","0","1","4500","CLE@CIN","CLE","CIN","IR","Leg","",""
"16651-14266","RB","Daniel","Thomas","0","0","4500","BUF@MIA","MIA","BUF","","","",""
"16651-27338","RB","Rex","Burkhead","0.5333333412806193","3","4500","CLE@CIN","CIN","CLE","","","",""
"16651-31184","RB","Jonathan","Williams","0.15000000596046448","2","4500","BUF@MIA","BUF","MIA","NA","Coach's decision","",""
"16651-32703","WR","Jakeem","Grant","1.2","5","4500","BUF@MIA","MIA","BUF","","","",""
"16651-31191","WR","Mekale","McKay","0","0","4500","IND@TEN","IND","TEN","","","",""
"16651-14292","TE","Jordan","Cameron","5.333333333333333","3","4500","BUF@MIA","MIA","BUF","NA","Concussion","",""
"16651-23023","TE","Cooper","Helfet","2.7857142857142856","7","4500","OAK@JAC","OAK","JAC","","","",""
"16651-14297","WR","Greg","Salas","8.449999809265137","2","4500","BUF@MIA","BUF","MIA","IR","Groin","",""
"16651-11890","WR","Bryan","Walters","0","1","4500","OAK@JAC","JAC","OAK","NA","Coach's decision","",""
"16651-28408","WR","Kyle","Prater","0","0","4500","NO@KC","NO","KC","","","",""
"16651-25135","WR","Marcus","Leak","0","0","4500","IND@TEN","IND","TEN","","","",""
"16651-48224","TE","Wes","Saxton","0","1","4500","WAS@DET","WAS","DET","","","",""
"16651-14277","WR","Vincent","Brown","2.700000047683716","1","4500","NO@KC","NO","KC","","","",""
"16651-7001","TE","Kellen","Davis","0","1","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-43826","WR","Tommylee","Lewis","2.875","4","4500","NO@KC","NO","KC","","","",""
"16651-39492","TE","Josh","Hill","9.300000190734863","1","4500","NO@KC","NO","KC","","","",""
"16651-14327","RB","Anthony","Sherman","0.4000000059604645","2","4500","NO@KC","KC","NO","","","",""
"16651-9442","WR","Brandon","Tate","0.06666666766007741","6","4500","BUF@MIA","BUF","MIA","","","",""
"16651-24621","WR","Charone","Peake","6.133333206176758","3","4500","BAL@NYJ","NYJ","BAL","","","",""
"16651-23003","TE","Phillip","Supernaw","1.566666603088379","3","4500","IND@TEN","TEN","IND","","","",""
"16651-14305","RB","Roy","Helu Jr.","2.737499952316284","8","4500","OAK@JAC","OAK","JAC","","","",""
"16651-33733","WR","Xavier","Rush","0","0","4500","MIN@PHI","PHI","MIN","","","",""
"16651-29477","TE","Connor","Hamlett","8.199999809265137","1","4500","CLE@CIN","CLE","CIN","","","",""
"16651-14319","RB","Taiwan","Jones","0.6333333253860474","3","4500","OAK@JAC","OAK","JAC","NA","Knee","",""
"16651-6488","WR","Dwayne","Bowe","1.1142857415335519","7","4500","CLE@CIN","CLE","CIN","","","",""
"16651-11648","TE","Jim","Dray","1.0111111534966364","9","4500","BUF@MIA","BUF","MIA","","","",""
"16651-28907","WR","Alex","Erickson","0.4166666666666667","6","4500","CLE@CIN","CIN","CLE","","","",""
"16651-53681","WR","Tyreek","Hill","5.320000076293946","5","4500","NO@KC","KC","NO","","","",""
"16651-32287","WR","Cayleb","Jones","0","0","4500","MIN@PHI","PHI","MIN","","","",""
"16651-38264","WR","Demarcus","Robinson","0","0","4500","NO@KC","KC","NO","","","",""
